,Type,Start,End,Duration,Day of Week,Budget,Currency,Clicks,Impressions,Spent,CTR,CPC,CPI,Target Age,Target Gender,username,email,name,gender,age
2687,KTR,2022-10-30,2022-12-06,37,Sunday,486294,USD,35422,500000,52435,0.070844,1.4802947320874034,0.10487,20-40,M,hansenfaith,mooreraymond@example.net,Patrick Davis,M,71
2688,BYU,2022-11-01,2023-04-08,158,Tuesday,571077,EUR,40637,500004,106357,0.0812733498132015,2.6172453675222087,0.2127122983016136,20-40,F,hansenfaith,mooreraymond@example.net,Patrick Davis,M,71
2689,KTR,2024-08-04,2026-01-17,531,Sunday,140477,GBP,10785,500000,130463,0.02157,12.09670839128419,0.260926,30-45,M,hansenfaith,mooreraymond@example.net,Patrick Davis,M,71
2690,AKX,2024-08-01,2024-09-16,46,Thursday,213647,USD,42783,499996,42528,0.08556668453347627,0.9940396886613841,0.08505668045344363,45-60,M,rachel24,xmarks@example.org,Dennis Hinton,M,33
2691,BYU,2024-04-07,2026-03-02,694,Sunday,888193,USD,10199,499996,107121,0.020398163185305483,10.50308853809197,0.2142437139497116,25-35,M,rachel24,xmarks@example.org,Dennis Hinton,M,33
2692,KTR,2023-04-22,2024-04-07,351,Saturday,712457,USD,20087,500000,460166,0.040174,22.908647383880123,0.920332,30-40,M,rachel24,xmarks@example.org,Dennis Hinton,M,33
2693,AKX,2023-02-20,2023-03-04,12,Monday,338273,USD,81949,499998,153428,0.16389865559462238,1.872237611197208,0.3068572274289097,45-65,B,rachel24,xmarks@example.org,Dennis Hinton,M,33
2694,KTR,2023-12-06,2025-07-26,598,Wednesday,314162,GBP,67275,500002,207803,0.1345494618021528,3.088859160163508,0.4156043375826497,25-30,F,rachel24,xmarks@example.org,Dennis Hinton,M,33
2695,AKX,2022-11-27,2024-04-29,519,Sunday,438355,USD,21433,500000,95836,0.042866,4.471422572668315,0.191672,30-35,F,rachel24,xmarks@example.org,Dennis Hinton,M,33
2696,AKX,2023-11-03,2024-12-07,400,Friday,639588,EUR,5819,500000,328697,0.011638,56.486853411239046,0.657394,25-35,M,rachel24,xmarks@example.org,Dennis Hinton,M,33
2697,AKX,2023-03-09,2024-10-07,578,Thursday,803384,USD,40794,499998,412240,0.08158832635330542,10.10540765798892,0.8244832979331917,25-35,B,rachel24,xmarks@example.org,Dennis Hinton,M,33
2698,KTR,2023-02-18,2024-12-19,670,Saturday,282616,GBP,23149,500002,95049,0.04629781480874077,4.105965700462223,0.19009723961104155,35-60,M,sandy54,barnescynthia@example.com,Christian English,M,72
2699,KTR,2023-02-05,2024-08-31,573,Sunday,559963,USD,37433,500002,107729,0.07486570053719785,2.877915208505864,0.21545713817144732,30-40,F,sandy54,barnescynthia@example.com,Christian English,M,72
2700,AKX,2024-08-29,2025-02-18,173,Thursday,84377,USD,36782,499998,56157,0.07356429425717703,1.5267522157577076,0.11231444925779703,45-60,B,sandy54,barnescynthia@example.com,Christian English,M,72
2701,KTR,2024-04-05,2025-05-22,412,Friday,685691,GBP,20679,499998,256873,0.04135816543266173,12.421925625030223,0.51374805499222,45-55,B,sandy54,barnescynthia@example.com,Christian English,M,72
2702,GRZ,2023-04-30,2024-10-11,530,Sunday,933131,EUR,35884,499999,90123,0.07176814353628708,2.5115093077694794,0.180246360492721,20-25,M,sandy54,barnescynthia@example.com,Christian English,M,72
2703,KTR,2024-02-03,2024-08-15,194,Saturday,991402,EUR,80881,499997,104225,0.16176297057782346,1.2886215551241949,0.20845125070750425,45-65,B,manuel48,cwest@example.org,Jennifer Peterson,F,29
2704,BYU,2024-01-09,2025-03-27,443,Tuesday,288752,EUR,75002,499998,75756,0.15000460001840007,1.0100530652515933,0.15151260605042421,45-55,M,manuel48,cwest@example.org,Jennifer Peterson,F,29
2705,KTR,2023-06-17,2023-08-22,66,Saturday,953993,EUR,35055,499999,528692,0.07011014022028043,15.081785765226073,1.0573861147722294,40-45,M,gbarker,xbyrd@example.net,Ian Hardy,M,64
2706,KTR,2023-01-31,2024-04-05,430,Tuesday,78358,USD,26844,499997,71728,0.053688322129932776,2.6720309938906275,0.14345686074116445,30-35,B,gbarker,xbyrd@example.net,Ian Hardy,M,64
2707,AKX,2023-02-17,2024-12-11,663,Friday,632483,USD,46661,499996,450289,0.09332274658197266,9.65022181264868,0.9005852046816375,30-40,F,gbarker,xbyrd@example.net,Ian Hardy,M,64
2708,KTR,2023-09-09,2023-12-05,87,Saturday,407416,EUR,49507,500000,65961,0.099014,1.3323570404185268,0.131922,45-60,M,moralestimothy,lcosta@example.com,Kathleen Waters,F,62
2709,KTR,2023-09-22,2024-08-05,318,Friday,6159,GBP,27430,499998,3531,0.05486021944087777,0.12872767043383157,0.0070620282481129925,35-45,B,moralestimothy,lcosta@example.com,Kathleen Waters,F,62
2710,BYU,2023-10-11,2025-02-22,500,Wednesday,520649,USD,4183,500000,94285,0.008366,22.540043031317236,0.18857,40-65,B,moralestimothy,lcosta@example.com,Kathleen Waters,F,62
2711,AKX,2023-07-05,2024-04-28,298,Wednesday,635187,USD,20520,500001,121724,0.04103991792016416,5.931968810916179,0.24344751310497378,35-50,M,moralestimothy,lcosta@example.com,Kathleen Waters,F,62
2712,GRZ,2023-01-25,2023-11-23,302,Wednesday,609407,USD,53123,499999,406747,0.10624621249242498,7.656702369971575,0.813495626991254,40-50,B,moralestimothy,lcosta@example.com,Kathleen Waters,F,62
2713,KTR,2023-06-03,2023-06-14,11,Saturday,919727,USD,12934,500000,148145,0.025868,11.453919901036029,0.29629,20-30,B,dmaxwell,ewalter@example.org,Jessica Glover,F,90
2714,AKX,2024-08-18,2025-01-27,162,Sunday,539397,USD,36908,500001,55280,0.07381585236829526,1.4977782594559446,0.11055977888044224,35-60,B,dmaxwell,ewalter@example.org,Jessica Glover,F,90
2715,GRZ,2024-06-08,2025-01-01,207,Saturday,835220,USD,45099,499996,265740,0.09019872158977271,5.892370119071376,0.531484251874015,20-30,M,dmaxwell,ewalter@example.org,Jessica Glover,F,90
2716,BYU,2024-10-06,2025-12-03,423,Sunday,355646,GBP,21534,500002,203799,0.043067827728689084,9.464056840345501,0.40759636961452156,30-35,M,dmaxwell,ewalter@example.org,Jessica Glover,F,90
2717,AKX,2023-05-17,2023-10-06,142,Wednesday,401339,EUR,53112,500004,386611,0.10622315021479828,7.27916478385299,0.7732158142734858,20-35,B,dmaxwell,ewalter@example.org,Jessica Glover,F,90
2718,AKX,2024-02-23,2024-11-19,270,Friday,418217,USD,67281,499999,173832,0.13456226912453825,2.583671467427654,0.34766469532939065,20-30,F,morganfranklin,vharris@example.net,Monica Brewer,F,48
2719,GRZ,2022-12-20,2023-03-11,81,Tuesday,83482,USD,61806,500000,82641,0.123612,1.3371031938646734,0.165282,35-50,M,morganfranklin,vharris@example.net,Monica Brewer,F,48
2720,KTR,2024-07-17,2026-04-18,640,Wednesday,135981,USD,73811,499997,11724,0.1476228857373144,0.15883811356030944,0.023448140688844134,30-35,B,morganfranklin,vharris@example.net,Monica Brewer,F,48
2721,BYU,2022-11-14,2024-06-11,575,Monday,988775,GBP,55092,499996,75111,0.11018488147905184,1.363373992594206,0.1502232017856143,25-45,F,morganfranklin,vharris@example.net,Monica Brewer,F,48
2722,AKX,2023-11-28,2024-02-16,80,Tuesday,305429,GBP,62979,499999,6354,0.12595825191650384,0.1008907731148478,0.012708025416050832,25-40,M,morganfranklin,vharris@example.net,Monica Brewer,F,48
2723,AKX,2022-11-23,2023-06-25,214,Wednesday,448927,GBP,70975,500000,54764,0.14195,0.771595632264882,0.109528,30-50,M,morganfranklin,vharris@example.net,Monica Brewer,F,48
2724,AKX,2024-01-12,2025-12-11,699,Friday,83479,USD,24747,500005,66430,0.04949350506494935,2.6843657817109143,0.13285867141328586,40-55,B,morganfranklin,vharris@example.net,Monica Brewer,F,48
2725,KTR,2023-07-17,2025-04-18,641,Monday,900469,EUR,60721,500002,774742,0.12144151423394306,12.759045470265642,1.5494778020887916,40-50,F,melissa19,brian05@example.org,Cynthia Herring,F,49
2726,GRZ,2022-10-31,2023-07-31,273,Monday,756292,EUR,11510,500001,500581,0.02301995396009208,43.490964378801046,1.0011599976800047,30-55,M,melissa19,brian05@example.org,Cynthia Herring,F,49
2727,BYU,2023-12-06,2025-10-03,667,Wednesday,821588,USD,64638,500003,805106,0.1292752243486539,12.455614344503234,1.6102023387859672,40-65,F,melissa19,brian05@example.org,Cynthia Herring,F,49
2728,AKX,2024-08-17,2026-04-07,598,Saturday,979596,USD,24906,499998,267693,0.049812199248797,10.748132980004819,0.5353881415525662,40-45,M,melissa19,brian05@example.org,Cynthia Herring,F,49
2729,AKX,2023-02-20,2023-05-10,79,Monday,640088,GBP,9567,500001,29172,0.019133961732076536,3.0492317340859203,0.05834388331223338,45-70,F,melissa19,brian05@example.org,Cynthia Herring,F,49
2730,AKX,2023-05-18,2024-07-25,434,Thursday,73975,USD,86106,500002,3580,0.17221131115475538,0.041576661324414094,0.00715997136011456,45-65,B,melissa19,brian05@example.org,Cynthia Herring,F,49
2731,KTR,2024-08-07,2026-04-19,620,Wednesday,726397,EUR,38674,500001,358306,0.0773478453043094,9.264777369809174,0.7166105667788665,45-60,F,melissa19,brian05@example.org,Cynthia Herring,F,49
2732,AKX,2023-09-29,2023-10-07,8,Friday,142186,USD,53399,500003,76528,0.10679735921584471,1.4331354519747561,0.15305508166950998,40-60,M,melissa19,brian05@example.org,Cynthia Herring,F,49
2733,GRZ,2024-07-23,2026-01-29,555,Tuesday,492589,USD,17976,500002,18409,0.03595185619257523,1.0240876724521584,0.03681785272858908,25-50,M,lisanovak,michaelsmith@example.net,Bonnie Sanchez,F,63
2734,KTR,2024-05-16,2024-09-28,135,Thursday,405920,EUR,39235,500004,8031,0.07846937224502204,0.2046896903275137,0.01606187150502796,25-40,M,lisanovak,michaelsmith@example.net,Bonnie Sanchez,F,63
2735,AKX,2023-03-17,2024-07-26,497,Friday,69613,GBP,17713,499997,23656,0.03542621255727534,1.3355162874724777,0.047312283873703245,25-45,F,lisanovak,michaelsmith@example.net,Bonnie Sanchez,F,63
2736,AKX,2024-09-02,2026-04-08,583,Monday,297589,GBP,56117,500000,66422,0.112234,1.1836341928470873,0.132844,20-30,F,lisanovak,michaelsmith@example.net,Bonnie Sanchez,F,63
2737,BYU,2023-12-03,2025-09-11,648,Sunday,572290,GBP,36509,500002,487316,0.07301770792916829,13.347832041414446,0.974628101487594,30-55,B,lisanovak,michaelsmith@example.net,Bonnie Sanchez,F,63
2738,GRZ,2023-11-07,2025-05-21,561,Tuesday,543160,GBP,12574,500000,45015,0.025148,3.580006362334977,0.09003,30-45,B,lisanovak,michaelsmith@example.net,Bonnie Sanchez,F,63
2739,KTR,2022-12-31,2023-07-17,198,Saturday,460147,GBP,35569,500001,126763,0.07113785772428455,3.5638617897607467,0.2535254929490141,25-30,M,woodjames,david19@example.org,Joseph Barker,M,32
2740,AKX,2023-06-17,2024-09-01,442,Saturday,85603,GBP,50197,500003,76304,0.10039339763961416,1.5200908420821961,0.15260708435749384,25-45,F,woodjames,david19@example.org,Joseph Barker,M,32
2741,AKX,2023-03-30,2024-01-07,283,Thursday,810765,EUR,15899,500002,518682,0.031797872808508765,32.623561230266056,1.0373598505605977,35-55,F,woodjames,david19@example.org,Joseph Barker,M,32
2742,GRZ,2023-12-06,2025-09-05,639,Wednesday,950870,GBP,19308,499997,235860,0.03861623169739018,12.215661901802362,0.47172283033698204,40-60,B,woodjames,david19@example.org,Joseph Barker,M,32
2743,BYU,2023-11-25,2024-04-07,134,Saturday,306503,GBP,56109,499999,189969,0.11221822443644887,3.3857135218948833,0.37993875987751974,20-30,F,woodjames,david19@example.org,Joseph Barker,M,32
2744,GRZ,2023-12-07,2025-08-06,608,Thursday,583868,EUR,32708,499997,189535,0.06541639249835499,5.794759691818515,0.3790722744336466,30-55,B,woodjames,david19@example.org,Joseph Barker,M,32
2745,AKX,2023-06-07,2024-01-12,219,Wednesday,299796,GBP,56799,499999,197704,0.11359822719645439,3.4807655064349725,0.3954087908175816,30-55,B,woodjames,david19@example.org,Joseph Barker,M,32
2746,GRZ,2023-11-16,2024-08-30,288,Thursday,884491,EUR,17395,499996,344766,0.03479027832222658,19.819833285426846,0.6895375163001304,25-35,M,michaelryan,hgriffin@example.com,Jennifer Campbell,F,67
2747,BYU,2024-02-20,2026-02-07,718,Tuesday,921601,GBP,42202,499999,680753,0.08440416880833762,16.13082318373537,1.361508723017446,40-60,M,michaelryan,hgriffin@example.com,Jennifer Campbell,F,67
2748,AKX,2024-09-05,2025-05-25,262,Thursday,883169,USD,31172,499997,159289,0.0623443740662444,5.110002566405749,0.3185799114794689,30-35,M,michaelryan,hgriffin@example.com,Jennifer Campbell,F,67
2749,KTR,2024-05-28,2024-10-07,132,Tuesday,605933,EUR,67794,499999,417679,0.13558827117654235,6.161002448594271,0.8353596707193415,25-30,F,michaelryan,hgriffin@example.com,Jennifer Campbell,F,67
2750,BYU,2024-08-01,2024-12-15,136,Thursday,138419,EUR,5383,500001,33079,0.010765978468043063,6.145086383057775,0.06615786768426463,25-45,M,michaelryan,hgriffin@example.com,Jennifer Campbell,F,67
2751,KTR,2024-10-03,2026-09-27,724,Thursday,876394,EUR,39392,500005,286592,0.07878321216787833,7.275385865150285,0.5731782682173179,40-65,M,erinthompson,steelematthew@example.net,Catherine Nelson,F,48
2752,BYU,2024-04-18,2025-11-10,571,Thursday,877318,USD,36274,499997,170455,0.07254843529061174,4.699095771075702,0.34091204547227283,20-40,B,erinthompson,steelematthew@example.net,Catherine Nelson,F,48
2753,BYU,2024-05-07,2024-05-09,2,Tuesday,39945,GBP,53677,499996,25231,0.1073548588388707,0.4700523501686011,0.050462403699229594,40-50,M,erinthompson,steelematthew@example.net,Catherine Nelson,F,48
2754,KTR,2022-12-22,2024-06-30,556,Thursday,900119,GBP,54617,499997,693268,0.10923465540793245,12.693264002050643,1.3865443192659157,40-55,B,erinthompson,steelematthew@example.net,Catherine Nelson,F,48
2755,BYU,2023-01-28,2023-04-01,63,Saturday,831445,GBP,7759,499998,605027,0.01551806207224829,77.97744554710658,1.210058840235361,30-50,M,erinthompson,steelematthew@example.net,Catherine Nelson,F,48
2756,BYU,2022-11-26,2024-05-10,531,Saturday,210711,USD,31139,499999,65811,0.06227812455624911,2.1134590063906997,0.1316222632445265,25-30,M,erinthompson,steelematthew@example.net,Catherine Nelson,F,48
2757,BYU,2022-12-06,2024-02-23,444,Tuesday,198616,USD,31953,499998,150830,0.0639062556250225,4.7203705442368475,0.3016612066448266,35-55,M,erinthompson,steelematthew@example.net,Catherine Nelson,F,48
2758,GRZ,2024-04-18,2026-03-12,693,Thursday,109431,USD,47052,499997,15596,0.09410456462738777,0.3314630621440109,0.03119218715312292,40-65,B,benjaminbennett,markcole@example.net,Ian Johnson,M,89
2759,BYU,2023-07-19,2023-10-02,75,Wednesday,953674,GBP,10887,499999,326832,0.021774043548087096,30.020391292367044,0.6536653073306147,45-55,M,benjaminbennett,markcole@example.net,Ian Johnson,M,89
2760,BYU,2024-09-18,2026-07-26,676,Wednesday,738319,EUR,20884,500001,623545,0.041767916464167075,29.857546447040797,1.2470875058249884,45-65,M,benjaminbennett,markcole@example.net,Ian Johnson,M,89
2761,BYU,2023-04-10,2024-01-31,296,Monday,887504,USD,30377,500000,197513,0.060754,6.502057477696942,0.395026,25-45,M,benjaminbennett,markcole@example.net,Ian Johnson,M,89
2762,AKX,2024-08-23,2025-09-09,382,Friday,8735,EUR,62747,499999,1586,0.12549425098850198,0.025276108817951455,0.003172006344012688,20-45,M,amber66,cynthiasmith@example.net,Tracy Farmer,F,35
2763,KTR,2024-09-20,2024-10-22,32,Friday,67523,USD,26724,499999,11864,0.05344810689621379,0.44394551713815295,0.02372804745609491,45-50,F,amber66,cynthiasmith@example.net,Tracy Farmer,F,35
2764,BYU,2023-06-19,2024-04-07,293,Monday,394461,USD,26368,499999,346397,0.05273610547221094,13.137022148058252,0.6927953855907711,30-50,B,amber66,cynthiasmith@example.net,Tracy Farmer,F,35
2765,GRZ,2024-03-04,2025-09-03,548,Monday,460601,EUR,36347,499999,407384,0.07269414538829078,11.208187745893746,0.8147696295392591,20-45,M,amber66,cynthiasmith@example.net,Tracy Farmer,F,35
2766,AKX,2023-02-07,2023-10-07,242,Tuesday,442442,USD,61809,500000,30752,0.123618,0.4975327217719102,0.061504,20-35,F,amber66,cynthiasmith@example.net,Tracy Farmer,F,35
2767,GRZ,2023-07-21,2023-08-02,12,Friday,593941,USD,34890,499997,61233,0.0697804186825121,1.755030094582975,0.1224667348004088,45-55,F,amber66,cynthiasmith@example.net,Tracy Farmer,F,35
2768,BYU,2022-12-23,2023-10-22,303,Friday,822587,GBP,49060,499998,149009,0.09812039248156992,3.037280880554423,0.2980191920767683,40-60,B,hjackson,barbaralopez@example.org,Angela Curtis,F,82
2769,GRZ,2024-07-04,2024-07-06,2,Thursday,684678,EUR,21106,499997,374138,0.04221225327351964,17.726618023310905,0.7482804896829381,45-70,B,hjackson,barbaralopez@example.org,Angela Curtis,F,82
2770,KTR,2023-08-05,2025-03-19,592,Saturday,720608,USD,56211,499999,404001,0.11242222484444969,7.187223141378022,0.808003616007232,20-45,F,hjackson,barbaralopez@example.org,Angela Curtis,F,82
2771,KTR,2023-06-05,2023-12-12,190,Monday,676595,GBP,46517,499998,241091,0.09303437213748855,5.18285787991487,0.4821839287357149,25-35,B,sotojoshua,bnewman@example.com,Carla Peters,F,76
2772,KTR,2024-10-23,2026-06-05,590,Wednesday,762235,EUR,60296,500001,349008,0.12059175881648236,5.788244659678917,0.6980146039707921,30-45,B,sotojoshua,bnewman@example.com,Carla Peters,F,76
2773,BYU,2024-08-30,2026-01-26,514,Friday,488817,EUR,5269,500001,302247,0.010537978924042152,57.363256784968684,0.604492791014418,30-45,M,sotojoshua,bnewman@example.com,Carla Peters,F,76
2774,GRZ,2024-05-25,2025-10-04,497,Saturday,622168,GBP,8582,500000,204526,0.017164,23.831973898858074,0.409052,20-30,M,sotojoshua,bnewman@example.com,Carla Peters,F,76
2775,BYU,2022-12-22,2023-07-22,212,Thursday,424653,USD,39683,499999,38372,0.07936615873231746,0.9669631832270745,0.07674415348830697,35-60,M,jacob19,qwilson@example.net,Larry Davies,M,39
2776,GRZ,2024-10-19,2025-07-13,267,Saturday,638380,EUR,81982,499998,190150,0.16396465585862344,2.3194115781513016,0.38030152120608485,25-30,M,jacob19,qwilson@example.net,Larry Davies,M,39
2777,BYU,2024-09-03,2025-10-20,412,Tuesday,933939,GBP,30457,499999,285369,0.060914121828243656,9.369570213743966,0.570739141478283,25-40,M,jacob19,qwilson@example.net,Larry Davies,M,39
2778,GRZ,2023-06-23,2024-07-24,397,Friday,814862,EUR,48170,500002,153098,0.09633961464154144,3.178285239775794,0.3061947752208991,45-65,B,jacob19,qwilson@example.net,Larry Davies,M,39
2779,GRZ,2023-09-27,2024-07-05,282,Wednesday,888207,USD,45088,500001,225819,0.0901758196483607,5.008405784244145,0.45163709672580654,20-25,M,justin36,nicole20@example.org,Melissa Boyd,F,62
2780,BYU,2024-05-27,2024-10-10,136,Monday,368122,EUR,41062,499998,148460,0.08212432849731399,3.61550825580829,0.29692118768475073,20-40,M,justin36,nicole20@example.org,Melissa Boyd,F,62
2781,GRZ,2023-07-05,2025-06-06,702,Wednesday,609135,GBP,44840,499999,443359,0.08968017936035871,9.887578055307761,0.8867197734395469,35-50,M,justin36,nicole20@example.org,Melissa Boyd,F,62
2782,KTR,2024-06-20,2026-03-03,621,Thursday,20158,USD,41946,499998,17457,0.08389233556934228,0.416177943069661,0.034914139656558624,20-25,M,justin36,nicole20@example.org,Melissa Boyd,F,62
2783,GRZ,2023-12-10,2025-05-26,533,Sunday,810996,USD,75511,500002,692581,0.15102139591441635,9.171921971633273,1.3851564593741625,30-45,F,justin36,nicole20@example.org,Melissa Boyd,F,62
2784,BYU,2023-11-03,2025-10-05,702,Friday,96191,EUR,81161,500000,76664,0.162322,0.9445916141989379,0.153328,35-40,M,johnsonanthony,ubrown@example.org,Jeffrey Taylor,M,90
2785,BYU,2023-07-19,2024-05-19,305,Wednesday,816626,USD,28606,499994,342101,0.05721268655223863,11.95906453191638,0.6842102105225263,20-40,M,johnsonanthony,ubrown@example.org,Jeffrey Taylor,M,90
2786,KTR,2024-04-14,2025-01-19,280,Sunday,944246,GBP,12348,499999,69169,0.024696049392098785,5.601635892452219,0.13833827667655335,35-45,M,johnsonanthony,ubrown@example.org,Jeffrey Taylor,M,90
2787,GRZ,2023-06-26,2024-05-12,321,Monday,588446,GBP,3905,500001,334173,0.00780998438003124,85.57567221510884,0.6683446633106733,45-70,B,johnsonanthony,ubrown@example.org,Jeffrey Taylor,M,90
2788,AKX,2024-07-01,2025-09-27,453,Monday,925465,GBP,7096,499999,516213,0.014192028384056768,72.74704058624577,1.0324280648561297,25-35,B,johnsonanthony,ubrown@example.org,Jeffrey Taylor,M,90
2789,BYU,2023-03-16,2024-02-05,326,Thursday,162228,EUR,25427,500002,135169,0.05085379658481366,5.315963346049475,0.2703369186523254,25-40,B,johnsonanthony,ubrown@example.org,Jeffrey Taylor,M,90
2790,AKX,2024-10-05,2026-09-25,720,Saturday,969064,USD,31871,500000,604198,0.063742,18.957610366791126,1.208396,40-65,B,erikadiaz,deniseparrish@example.org,Kathy Hicks,F,74
